Pos Office Branch,User,Reviews,Rate,Date
Kantor Pos Besar Yogyakarta,Langit R,"Dekat dengan titik 0 km, bangunannya tempo dulu yang megah, salah satu cagar budaya di Yogya. Tidak begitu ramai dengan pelayanan, mungkin karena akhir pekan. Oiya, ada juga cafe di sebelah kantor pos ini kalau ingin singgah sambil menikmati suasana",5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Febri Rasyiid,"Kesini tgl 24 Mei 2024, tgl merah cuti bersama, operasional buka, tapi hati hati sepertinya bukan 24 jam, karena saya datang jam 6 belum buka, saya datang lagi jam 10 baru buka, mungkin karena tgl merah tapi sepertinya jam operasionalnya hanya jam 8-20. Untuk cs mungkin bisa sedikit lebih ramah.",5,setahun lalu
Kantor Pos Besar Yogyakarta,Chrysanth Flora,"Pas masuk ambil antrian sendiri di samping pintu masuk (pake komputer tinggal klik doang). Ke sini mau kirim surat ke luar negeri pakai perangko. Cs nya kurang ramah wkwk tp ya udahlah. Banyak lalatnya ga tau kenapa.

Parkir di selatan gedung, utk motor 2k.",3,7 bulan lalu
Kantor Pos Besar Yogyakarta,Fatma Siregar,"Kantor pos KCU Jogja melayani pengiriman dan penerimaan dari Moneygram, proses cepat dan mudah, petugas moneygram sangat membantu.",5,9 bulan lalu
Kantor Pos Besar Yogyakarta,siti anisah,"Saya kiriim motor dr jogja ke kalimantan diproses oleh pak darma. Pelayanannya oke bgt dan bapaknya sangat fast respons, pelayanan oke dan ramah bgt. Mantap pak semangat terus",5,sebulan lalu
Kantor Pos Besar Yogyakarta,M M,"Kirim kartu pos ke Jakarta, Palembang, Australia, Perancis dan Amerika. Dah 3 bulan ga ada yang sampai. Kotak Bus Surat nya dicek setiap hari sekali atau setiap tahun sekali? 🤣

Ps: Kirim kartu pos ke Palembang mesti beli 3 perangko (17rb), ya habis lah ruang buat menulis di kartu posnya!

Kirim ke luar negri cuma 10rb. Kenapa ke Palembang lebih mahal? Gimana kalau kirim ke Papua ya? 😅",1,4 bulan lalu
Kantor Pos Besar Yogyakarta,Ani Sholikhah,"Langganan beli materai sumpah di sini, mau beli banyak pasti available. Pagi sampai malam masih buka dong dan antrinya ga terlalu lama.

Parkirnya juga mudah di sebelah gedung Kantor Pos. Datang aja tinggal ambil antrian, tunggu dipanggil dan ke loket.",5,setahun lalu
Kantor Pos Besar Yogyakarta,Imam Arifin,"Kantor pos terbesar di Jogja. Pelayanan bagus, ruang tunggu nyaman dan tidak terlalu banyak antrian. Tips untuk mengirim paket supaya tidak antri lama. Silahkan datang setelah pukul 15.00 karena transaksi pengiriman pada jam itu sudah mulai lengang. Maju terus pos Indonesia.",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,tegar ferdian,"kirain kalo di pusat lebih murah nyata nya 40 rb cuma kirim STNK ke lampung di ulasan sebelah ke makassar yg lebih jauh aja 1 hr ini sampe 5 harian, petugas gak ramah dan gak kooperatif masih maluan bangey gak kasih info yang jelas, nyesel banget ngirim stnk disini udh lah mahal jauhh sama yg lain sampe mau seminggu, NYESELLL BANGETTTT!!!!!!!!",1,2 bulan lalu
Kantor Pos Besar Yogyakarta,Syamzuardi Priyambodo,"Kantor pos titik 0km Toiletnya bayar 3.000
yg mau ke kantor pos kalau kebelet siapkan uang 3.000 + parkir juga",2,sebulan lalu
Kantor Pos Besar Yogyakarta,Dwiyanti Kusuma,"Bangunan heritage yang masih dirawat dan dipergunakan sebagai kantor pos. Pelayanan ramah, sering bayar tagihan PLN, PDAM, dan Telepon disini. Menerima pembayaran dalam jumlah nominal besar misal utk kantor atau pabrik. Bangunan masih bagus, lumayan bersih. Terletak di titik nol Yogyakarta, sering dipakai obyek foto karena memang terletak di kawasan heritage.",5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Meg,Harga pengiriman berbeda dengan yg di website Pos Indonesia,4,5 bulan lalu
Kantor Pos Besar Yogyakarta,Ang Tek Khun,"Ini adalah kantor pos besar (pusat) Jogja yang bersejarah. Sekarang kantor pos ini sudah membuka layanan 24 jam.

Semua layanan pos adalah di sini. Dulu, internet Wasantara juga di sini. Sekarang ada konter Bank Mandiri Syariah, ada Badan Karantina Pertanian, dan ada Money Changer.

Layanan pengiriman surat juga menjadi cepat dan tertata karena sistem antrean yang sudah modern dan ada petugas standby.",4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Suyadi Pardiyo,"Melihat dari dekat kantor pos besar Yogyakarta, pelayanan ramah,
anak anak bersama pembimbing  sangat gembira.

Sabtu 12 Oktober 2024.",5,9 bulan lalu
Kantor Pos Besar Yogyakarta,Amir Y A,"Dulu ke sini tempatnya masih bagus dan terawat, karena bangunan ini di jadikan bangnan Cagar Budaya, di dalam juga banyak petugas yang melayani dan ada petugas keamanan juga di dalam kantor pos ini.

Dulu sewaktu kecil suka kirim undian dari produk susu dan saya masukkan ke kotak oranye yang ada di luar kantor pos, saya tidak tau dulu pengirimannya gratis atau tidak, karena dulu ada kotak oranye yang di taruh di luar ruangan yang masih di fungsikan untuk memasukkan surat dan entah dikirim atau tidak saya kurang tau.

Setau saya dulu bayarnya pakai perangko, jadi beli perangko dulu. Jadi kalo ada surat pakai perangko seharusnya dikirim.

Di sini juga ada ruangan khusus filateli, ada beberapa koleksi perangko entah bisa di beli atau tidak, karena saya kesana hanya melihat lihat saja.",5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Indah Puritiara,"Kantor pos besar dan utama di Yogyakarta. Bangunannya merupakan bangunan bersejarah, jadi bagus banget disainnya. Lalu pelayanan juga ramah dan cepat. Fasilitas juga memadai serta bersih. Harga ekspedisi terjangkau. Terimakasih kantor pos Indonesia.",5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Wahyu Winarto,"Bangunan cagar budaya di kota Jogja yang masih berfungsi sesuai aslinya. Gedung ini didirikan pada tahun 1912 , nama gedungnya Post, Telegraaf en Telefoonkantoor. Ciri khas peninggalan Belanda dapat dilihat dari bentuk jendela besarnya yang berupa setengah lingkaran.",5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Ilham Farid Maulana,"Bangunan Kantor Pos Besar pada masa kolonial Belanda bernama Post, Telegraaf en Telefoon Kantoor. Bangunan tersebut dirancang oleh Departemen Pekerjaan Umum pemerintahan Hindia Belanda yaitu Burgerlijke Openbare Werken (BOW) tahun 1910 dan mulai dibangun pada tahun1912. Dari sejak pertama kali dibangun hingga sekarang, bangunan ini berfungsi sebagai kantor pos. Kondisinya masih terawat dengan baik.

Bangunan ini bercorak indis. Ciri-ciri bangunan indis yang tampak yaitu pada bagian atas bangunan terdapat nok acretorie (kemuncak di sudut atap) dan lucarne (jendela kecil di kemiringan atap). Lucarne berfungsi sebagai hiasan dan ventilasi untuk aliran udara di dalam ruang dalam atap (Sumalyo,1993: 231). Bangunan ini juga memiliki kekhasan pada bukaan yang berada di fasadnya. Bukaan di kantor pos ini ada dua jenis, yaitu bukaan persegi panjang dan bukaan setengah lingkaran. Bukaan tersebut berfungsi untuk memasukkan sinar matahari ke dalam bangunan tersebut.

Denah bangunan kantor pos besar berbentuk tapal kuda, menerapkan konsep arsitektur transisi. Perubahan gaya arsitektur pada zaman transisi atau peralihan (antara tahun 1890 sampai tahun 1915), dari gaya arsitektur Indische Empire Style (abad 18 dan 19) menuju arsitektur kolonial modern (setelah tahun 1915) sering terlupakan. Kantor Pos Besar Yogyakarta adalah salah satu karya arsitektur transisi yang masih berdiri. Sampai saat ini bangunan tersebut masih berfungsi sebagai kantor pos dengan nama Kantor Pos Besar Yogyakarta. Letaknya berada di simpul jejalur jalan poros di ”titik nol kilometer” menjadikan bangunan Kantor Pos merupakan penanda penting (landmark) Kota Yogyakarta.",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,M. Mushthafa,Kantor Pos dengan nilai sejarah yang cukup penting. Bangunannya menunjukkan usia kantor ini. Menjadi cukup dikenal karena berada di area titik nol Yogyakarta. Sering juga menjadi spot foto-foto para wisatawan.,5,setahun lalu
Kantor Pos Besar Yogyakarta,Faiz Rifqy AK,"Siapa yang tak tahu gedung ini. Hampir setiap hari secara tidak sengaja orang-orang meliwatinya. Apalagi orang2 yang sedang wisata di Jogja. Gedung Kantor Pos Besar yang memiliki sejarah dan bangunannya masih bangunan lama. Sering menjadi icon untuk berfoto, karena latarnya sangat pas untuk diabadikan.",5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Media Komunikasi Bisnis,Terletak dekat titik 0 Km Yogyakarta. Kantor Pos Besar ini menepati gedung tua masa Kolonial Belanda. Letaknya yang dekat dengan persimpangan jalan Malioboro membuat banyak turis asing maupun domestik berswa foto di depan bangunannya yang epic dan legend. Tempat ini juga tidak jauh dari Alun-alun Utara dan Kesultanan Yogyakarta.,5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Nanda Alghifari,"Bangunannya msh asli jaman belanda. Konternya banyak jadi gak perlu antri lama banget.

Kalo gak bawa amplop ada yg jual di pintu depan semacam koprasi kecil. Cuma jam 12-13 istirahat.

Paling sering ke sini balikin belanjaan zalora yg gak cocok. Gratis lagiii.",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,goen poerwono,"Kantor pos besar di kota Yogyakarta.Berapa kali kirim paket untuk di kirim ke Jakarta.Letaknya starategis di jantung kota Yogya tepat di nol kilometer.Bangunannya artistik bekas peninggalan Belanda.

Salah satu gedung paling sering di jadikan spot foto wisatawan bersama bangunan lainnya seperti Bank BNI di sebelah baratnya,monunen serangan 1 maret di utaranya juga plang titik nol kilometer Yogya.

Paling bagus datang pagi atau tengah malam untuk berfoto dimana kendaraan mulai sepi.Siang hari selain panas banyak kendaraan.Sore hari sampai jam 10 terlalu ramai pengunjung susah untuk mencari moment yang menarik.",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,I M,Buka sampai minggu 09.00-19.00,5,3 bulan lalu
Kantor Pos Besar Yogyakarta,R Widhowati,"Bangunan tua dan bersejarah. Di sini bisa beli prangko buat filateli juga. Kalau mau kirim2 postcard yg cepat keluar negeri, misalnya ikut postcrossing gitu, kirim lewat sini aja ^^ ayo budidayakan lagi hobi snail mail dan filateli^^",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Arif Afrian,"Pelayanan baik, cepat, ramah dan bersahabat. Sangat membantu saat ada customer yang mungkin baru pertama kali menggunakan produk-produk jasa dari Pos Indonesia. Saya juga baru tahu kalau ternyata produk jasa pos indonesia itu banyak banget ternyata, dari yang sekedar kirim surat, berkas, paket, kirim uang, ambil uang sampe money changer ada semua di sini. Tentu ini sangat membantu sekali buat wisatawan-wisatawan mancanegara yang sedang berlibur di Yogyakarta. Kantor Pos Besar di KM.0 ini buka 24 jam, hanya saja kalau malam bukanya hanya di satu ruangan bagian depan saja. Mungkin sebagai masukan adalah di bagian lahan parkir kendaraan bermotor yang agak sulit dimana lahan parkir motor agak sempit karena cuma ada di bahu gedung pos besar indonesia ini, mudah-mudahan kedepan bisa ada solusinya.",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Triana W,Kantor pos jaman sekarang lebih sering dimanfaatkan untuk kirim paket barang. Ada mini coffee shop jg buat santai2 sambil menikmati suasana 0 km,4,setahun lalu
Kantor Pos Besar Yogyakarta,sannisha,"Bangunan ya masih kokoh,
Pegawai nya juga ramah,
Untuk yg ambil uang kirim surat jg dilayani dgn baik,
Semoga selalu bertahan!👍 …",5,setahun lalu
Kantor Pos Besar Yogyakarta,antonius sigit suryanto,Pelayanan teller tidak cekatan. Saya harus antre 1/2 jam padahal antreannya hanya sekitar 4 orang,2,3 bulan lalu
Kantor Pos Besar Yogyakarta,WW doc.,"Semakin lebar area pedestarian di depan Bank Indonesia dan Kantor Pos. Parkir pindah sisi kanan, foto baik landscape maupun potrait atau sejenak bersantai. Desain seragam seperti jalan Malioboro dan memanjang sampai ke depan alun-alun utara. Fasilitas untuk difabel juga tersedia berupa penunjuk jalan bagi penyanda disabilitas seperti tuna netra.",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Andis Now,Tempat bersih bangunan kuno. Kantor pos besar Yogjakarta ini terletak di O km Jogja. Tempat yg selalu ramai dengan pelayanan yang baik membuat customer makin nyaman.,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Winner Sonny Salas,"Merupakan salah satu bangunan yang mempunyai sejarah panjang. Kantor pos besar dan merupakan pusat di daerah Yogyakarta. Kantor yang bersih, arsitek bangunan yang menarik, pelayanan yang juga cukup.

Pernah ke sini untuk menanyakan perihal informasi paket. Biasa pengiriman melalui Pos Indonesia, kantor cabang menyarankan untuk melakukan pengecekan ke pusat karena datanya akan lebih lengkap. Sayangnya pelayanan di sana tidak juga baik atau buruk. Customer service memakan waktu lama untuk melayani padahal antrian sudah banyak. Saat giliran, customer service tidak benar benar seperti membantu pelanggan, bahkan saya tidak mendapat informasi paket yang saya tanyakan, cukup mengecewakan di situ. Semoga kedepannya bisa lebih baik.",4,4 tahun lalu
Kantor Pos Besar Yogyakarta,Anggara W. Prasetya (Anggarawepe),"kantor Pos Besar Yogyakarta yang terletak tepat di perempatan Titik 0 Kilometer Malioboro, Yogyakarta ini memiliki arsitektur bangunan yang unik, yakni arsitektur lawas khas Belanda. Bangunan ini juga merupakan salah satu bangunan sejarah di Yogyakarta.",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Latifa,"ngirim paket ke Makassar cuma 2 hari sudah sampai 🫶 tgl 5 dikirim, tgl 6 sudah sampai dengan selamat di tujuan …",5,4 bulan lalu
Kantor Pos Besar Yogyakarta,Gentur Poerwono,"Biarpun sekarang orang udah mulai jarang kirim surat atau paket lewat Kantor Pos tapi dulu pernah berjaya.Saya sendiri terakhir kali 5 tahun lalu kirim paket buat adik di kantor Pos Jogja.Tapi gedung ini banyak menyimpan sejarah  Jogja.Di sekitarnya ada juga bangunan lain bersejarah Gedung BNI dan Monumen serangan umum 1 Maret.

Lokasinya yang stategis menjadi tempat paling sering di gunakan untuk membuat foto atau kegiatan lain terutama sore/malam hari.Ratusan ribu mungkin malah jutaan wisatawan yang datang ke Jogja mengabadikan bangunan yang menjadi ikon jogja ini.Pagi memburu foto bahkan rela datang tengah malam/pagi untuk dapat moment yang bagus.",5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Dede Prastiko,"Foto biasanya bni yg nampak .tapi kalau aku kantor pos aja hehe
Mantab terus pos indonesia",5,setahun lalu
Kantor Pos Besar Yogyakarta,Nur Azmi Ainul Bashir,"Bangunan yang didirikan sejak zaman penjajahan yaitu tahun 1910. Bangunan ini masih kokoh, terawat dan asli. Digunakan sebagai Kantor Pos Besar Yogyakarta. Sebagai kantor pos pusat, pelayanan dilakukan sejak pagi sampai menjelang tengah malam setiap hari kecuali hari libur. Nuansa khas warna kantor pos jelas sangat terasa. Perpaduan warna oranye dan putih mendominasi bagian dalam maupul luar.
Kantor pos ini hanya berjarak beberapa ratus meter di depan Keraton Ngayogyakarta dan termasuk dalam kawasan 0km Yogyakarta.

Tempat parkir berada di belakang gedung utama (masuk dari sebrang museum Sonobudoyo). Kamar mandi/WC ada di dekat tempat parkir. Tersedia banyak loket pelayanan dan ruang tunggu yang luas.",5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Mesha Christina,"Pusat media komunikasi ini tak hanya melayani pengiriman surat dan barang saja, di kantor pos juga melayani jasa-jasa lainnya, misalnya perbankan (BTN).

Sebagian kecil kantor pos sekarang juga dimanfaatkan sebagai gerai kopi atau cafe bernama Kopi Pakpos.

Bangunan yang digunakan merupakan peninggalan kolonial Belanda yang dulunya juga berfungsi sebagai kantor pos.

Soal pelayanan sebenarnya bagus, hanya saja dari semua CS seringkali tidak semua terisi, jadi misal pas antreannya banyak bisa memakan waktu lebih lama.",4,4 tahun lalu
Kantor Pos Besar Yogyakarta,Cholifatul Jannah Febria,Salah satu bangunan yang termasuk dalam Cagar Budaya di Yogyakarta. Bangunan dengan gaya klasik ini benar-benar memiliki sebuah ciri khas yang dapat menarik minat pengunjung penyuka bangunan bersejarah.,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,CTX Channel,"Bangunan bersejarah yang masih kokoh terawat dan masih difungsikan sebagai kantor pos besar di kota jogja
Bangunan kantor pos ini menghadap ke arah utara, atau ke arah benteng Vredeburg. Denah bangunan berbentuk tapal kuda ini menerapkan konsep arsitektur transisi. Perubahan gaya arsitektur pada zaman transisi atau peralihan dari gaya arsitektur Indische Empire Style menuju arsitektur Kolonial Modern setelah tahun 1915 sering terlupakan. Mungkin karena waktunya relatif singkat.

Karya yang bisa digolongkan sebagai arsitektur transisi sekarang kebanyakan sudah dibongkar. Tapi beruntunglah Kantor Pos Besar Yogyakarta yang masih berdiri dengan kokoh. Kekokohan ini menjadi saksi akan perjalanan bangunan tersebut yang telah beberapa kali berganti nama hingga menjadi PT. Pos Indonesia (Persero) seperti sekarang ini.",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Sofyan Eko Putra,"Kantor pos besar Yogyakarta, dekat dengan persimpangan jalan dan berseberangan dengan gedung BNI dan museum 1 maret. Spot foto disini bisa dilakukan dekat zebra cross. Pemerintah provinsi yogyakarta memang apik dalam menata dan merawat bangunan-bangunan bersejarah, sehingga menjadi daya tarik tersendiri untuk wisatawan",4,6 tahun lalu
Kantor Pos Besar Yogyakarta,amerina erlanda,Terimakasii kantor pos jogya.. Pelayanan security dan mbak loketnya top,5,3 minggu lalu
Kantor Pos Besar Yogyakarta,Deisy Djaman,"Bagian belakang pos bisa jadi tempat parkir bagi pengunjung sekitar Malioboro, ada WC berbayar",5,3 tahun lalu
Kantor Pos Besar Yogyakarta,wisnu dharmawan,"CS nya super kooperatif,meskipun jawaban dari pusat tidak memuaskan tapi mbak2nya selalu mengasih solusi dan yg plg penting sangat informatif",5,2 bulan lalu
Kantor Pos Besar Yogyakarta,Yusuf A.H. (yussan),"pertama kesini, mau kirim paket ke Vietnam, gede banget, awalnya salah ngira tempat parkir, ternyata di selatan gedung",5,setahun lalu
Kantor Pos Besar Yogyakarta,faisal Hrd,"Pelayanan bagus pegawai ramah. Antrian juga tertib sesuai nomor. Buka terus SETIAP HARI termasuk SABTU dan MINGGU:
Senin-Sabtu : 07.30 - 24.00
Minggu: 09.00 - 14.00
Melayani semua pengiriman surat, barang dan paket.
Overall recommended!",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Ermawan (Mas ER),Arsitektur bangunan kantor pos ini luar biasa ... nuansa bangunan sekilas mirip-mirip bangunan gaya Eropa ...,5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Abdul Fatah,"Kantor pos deket titik nol kilometer jogja , bangunan nya menarik",5,9 bulan lalu
Kantor Pos Besar Yogyakarta,Nur Azizah Firdausa,Tempatnya nyaman luas dan estetik. Pelayanan oleh petugas cs nya juga baik dan ramah,5,3 bulan lalu
Kantor Pos Besar Yogyakarta,Tam Tam,Kantor pos yg terletak di 0 km jogja juga sebagai cagar budaya bangunan Bank indonesia . Penataan tamannya sangat menarik,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Amirullah Syuaib,"Mantap, kantor pos lama di Depan Titik Nol Kilometer Yogyakarta",5,setahun lalu
Kantor Pos Besar Yogyakarta,Rizal V,"Kalo malem rame disekitaran kantor pos ini, ada yang lagi sama gebetan, selingkuhan, lagi pada ngopi, ngobrol, fota foto... ya banyaklah...",4,Diedit 2 tahun lalu
Kantor Pos Besar Yogyakarta,Ngaliman,"Kantor POS ini berada di area wisata kota Yogyakarta, berdampingan dengan Bangunan Bank Indonesia, BNI, Monumen Serangan Umum 1 Maret, dan juga tempat lain di area pusat nol kilometer Yogyakarta. Bangunan Kanntor POS Yogyakarta juga  merupakan landmark ikonik yang ada di Yogyakarta. Segala pelayanan jasa POS bisa dilayani di tempat ini.",4,7 tahun lalu
Kantor Pos Besar Yogyakarta,Gideon Jeff,"Bagian yang sering saya kunjungi adalah bagian filatelis untuk membeli prangko dan materai. Koleksi prangkonya sangat lengkap. Ada tempat untuk selfie. Kita juga bisa membuat prangko prisma dengan foto kita sendiri yang langsung jadi. Tetapi bagian ini hanya buka pada jam kerja pkl 7.30 - 14.30 saja. Di luar waktu itu dilayani di loket yang kadang lengkap kadang tidak nominal benda2 posnya.
Untuk pengiriman dengan prangko juga lancar dan harga sesuai aturan yang berlaku.
Untuk layanan loket dan cs juga ramah.",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,lutfi hakim,Tempatnya mengirim pesan dan barang kemana saja anda mau dan kalo malam tempatnya foto yang sangat semut dan memandang titik nol km Yogyakarta yang sangat mempesona nan merindukan d hati,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Robertus W. Yudha,Lokasinya tepat berada di titik nol kilometer Yogyakarta. Untuk area parkirnya berada di sebelah barat gedung utama dan pintu masuk kendaraannya ada di Jl. Trikora/Jl. Pangurakan. Layanan yang tersedia disini pun juga sangat lengkap.,4,3 tahun lalu
Kantor Pos Besar Yogyakarta,Pinasti W Adhitama,"Yang saya suka dari kantor pos besar yk ini adalah kantor pos ini membuka jam layanan lebih lama dari kantor pos cabang lainnya. Wesel sampai jam 7 malam, pengiriman paket 24/7.",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Prima Andantina,"kantor pos yg ada di titik 0km jogja adalah kantor pos pusat,,selain masih beroperasional di pagi hari,,tempat ini juga merupakan destinasi wisata foto di malam hari,,banyak wisatawan lokal yg selalu menyempatkan diri unt sekedar berfoto di depan kantor pos besar.",5,4 tahun lalu
